Date,Gold,Oil,interest_rate,USD_IDR
2024-09-02,2493.800048828125,73.55000305175781,5.33,15486.0
2024-09-03,2489.89990234375,70.33999633789062,5.33,15486.0
2024-09-04,2493.39990234375,69.19999694824219,5.33,15486.0
2024-09-05,2511.39990234375,69.1500015258789,5.33,15486.0
2024-09-06,2493.5,67.66999816894531,5.33,15486.0
2024-09-09,2501.800048828125,68.70999908447266,5.33,15436.0
2024-09-10,2512.300048828125,65.75,5.33,15436.0
2024-09-11,2512.10009765625,67.30999755859375,5.33,15436.0
2024-09-12,2551.199951171875,68.97000122070312,5.33,15436.0
2024-09-13,2581.300048828125,68.6500015258789,5.33,15436.0
2024-09-16,2580.39990234375,70.08999633789062,5.33,15269.0
2024-09-17,2564.300048828125,71.19000244140625,5.33,15269.0
2024-09-18,2570.699951171875,70.91000366210938,5.33,15269.0
2024-09-19,2588.0,71.94999694824219,4.83,15269.0
2024-09-20,2619.89990234375,71.91999816894531,4.83,15269.0
2024-09-23,2626.5,70.37000274658203,4.83,15144.0
2024-09-24,2651.199951171875,71.55999755859375,4.83,15144.0
2024-09-25,2659.199951171875,69.69000244140625,4.83,15144.0
2024-09-26,2669.89990234375,67.66999816894531,4.83,15144.0
2024-09-27,2644.300048828125,68.18000030517578,4.83,15144.0
2024-09-30,2636.10009765625,68.16999816894531,4.83,15333.0
2024-10-01,2667.300048828125,69.83000183105469,4.83,15333.0
2024-10-02,2647.10009765625,70.0999984741211,4.83,15333.0
2024-10-03,2657.10009765625,73.70999908447266,4.83,15333.0
2024-10-04,2645.800048828125,74.37999725341797,4.83,15333.0
2024-10-07,2644.800048828125,77.13999938964844,4.83,15656.0
2024-10-08,2615.0,73.56999969482422,4.83,15656.0
2024-10-09,2606.0,73.23999786376953,4.83,15656.0
2024-10-10,2620.60009765625,75.8499984741211,4.83,15656.0
2024-10-11,2657.60009765625,75.55999755859375,4.83,15656.0
2024-10-14,2647.800048828125,73.83000183105469,4.83,15529.0
2024-10-15,2661.39990234375,70.58000183105469,4.83,15529.0
2024-10-16,2674.0,70.38999938964844,4.83,15529.0
2024-10-17,2691.0,70.66999816894531,4.83,15529.0
2024-10-18,2713.699951171875,69.22000122070312,4.83,15529.0
2024-10-21,2723.10009765625,70.55999755859375,4.83,15600.0
2024-10-22,2744.199951171875,72.08999633789062,4.83,15600.0
2024-10-23,2714.39990234375,70.7699966430664,4.83,15600.0
2024-10-24,2734.89990234375,70.19000244140625,4.83,15600.0
2024-10-25,2740.89990234375,71.77999877929688,4.83,15600.0
2024-10-28,2742.89990234375,67.37999725341797,4.83,15730.0
2024-10-29,2768.39990234375,67.20999908447266,4.83,15730.0
2024-10-30,2788.5,68.61000061035156,4.83,15730.0
2024-10-31,2738.300048828125,69.26000213623047,4.83,15730.0
2024-11-01,2738.60009765625,69.48999786376953,4.83,15730.0
2024-11-04,2736.10009765625,71.47000122070312,4.83,15732.0
2024-11-05,2740.300048828125,71.98999786376953,4.83,15732.0
2024-11-06,2667.60009765625,71.69000244140625,4.83,15732.0
2024-11-07,2698.39990234375,72.36000061035156,4.83,15732.0
2024-11-08,2687.5,70.37999725341797,4.58,15732.0
2024-11-11,2611.199951171875,68.04000091552734,4.58,15816.0
2024-11-12,2600.0,68.12000274658203,4.58,15816.0
2024-11-13,2580.800048828125,68.43000030517578,4.58,15816.0
2024-11-14,2568.199951171875,68.69999694824219,4.58,15816.0
2024-11-15,2565.699951171875,67.0199966430664,4.58,15816.0
2024-11-18,2610.60009765625,69.16000366210938,4.58,15882.0
2024-11-19,2627.10009765625,69.38999938964844,4.58,15882.0
2024-11-20,2648.199951171875,68.87000274658203,4.58,15882.0
2024-11-21,2672.10009765625,70.0999984741211,4.58,15882.0
2024-11-22,2709.89990234375,71.23999786376953,4.58,15882.0
2024-11-25,2616.800048828125,68.94000244140625,4.58,15869.0
2024-11-26,2620.300048828125,68.7699966430664,4.58,15869.0
2024-11-27,2639.89990234375,68.72000122070312,4.58,15869.0
2024-11-29,2657.0,68.0,4.58,15869.0
2024-12-02,2634.89990234375,68.0999984741211,4.58,15887.0
2024-12-03,2644.699951171875,69.94000244140625,4.58,15887.0
2024-12-04,2653.800048828125,68.54000091552734,4.58,15887.0
2024-12-05,2626.60009765625,68.30000305175781,4.58,15887.0
2024-12-06,2638.60009765625,67.19999694824219,4.58,15887.0
2024-12-09,2664.89990234375,68.37000274658203,4.58,15934.0
2024-12-10,2697.60009765625,68.58999633789062,4.58,15934.0
2024-12-11,2733.800048828125,70.29000091552734,4.58,15934.0
2024-12-12,2687.5,70.0199966430664,4.58,15934.0
2024-12-13,2656.0,71.29000091552734,4.58,15934.0
2024-12-16,2651.39990234375,70.70999908447266,4.58,16163.0
2024-12-17,2644.39990234375,70.08000183105469,4.58,16163.0
2024-12-18,2636.5,70.58000183105469,4.58,16163.0
2024-12-19,2592.199951171875,69.91000366210938,4.33,16163.0
2024-12-20,2628.699951171875,69.45999908447266,4.33,16163.0
2024-12-23,2612.300048828125,69.23999786376953,4.33,16200.0
2024-12-24,2620.0,70.0999984741211,4.33,16200.0
2024-12-26,2638.800048828125,69.62000274658203,4.33,16200.0
2024-12-27,2617.199951171875,70.5999984741211,4.33,16200.0
2024-12-30,2606.10009765625,70.98999786376953,4.33,16195.0
2024-12-31,2629.199951171875,71.72000122070312,4.33,16195.0
2025-01-02,2658.89990234375,73.12999725341797,4.33,16195.0
2025-01-03,2645.0,73.95999908447266,4.33,16195.0
2025-01-06,2638.39990234375,73.55999755859375,4.33,16190.0
2025-01-07,2656.699951171875,74.25,4.33,16190.0
2025-01-08,2664.5,73.31999969482422,4.33,16190.0
2025-01-09,2683.800048828125,73.91999816894531,4.33,16190.0
2025-01-10,2708.5,76.56999969482422,4.33,16190.0
2025-01-13,2673.5,78.81999969482422,4.33,16362.0
2025-01-14,2677.5,77.5,4.33,16362.0
2025-01-15,2712.5,80.04000091552734,4.33,16362.0
2025-01-16,2746.39990234375,78.68000030517578,4.33,16362.0
2025-01-17,2744.300048828125,77.87999725341797,4.33,16362.0
2025-01-20,2744.300048828125,77.87999725341797,4.33,16264.0
2025-01-21,2755.0,75.88999938964844,4.33,16264.0
2025-01-22,2767.60009765625,75.44000244140625,4.33,16264.0
2025-01-23,2763.10009765625,74.62000274658203,4.33,16264.0
2025-01-24,2777.300048828125,74.66000366210938,4.33,16264.0
2025-01-27,2737.5,73.16999816894531,4.33,16232.0
2025-01-28,2766.800048828125,73.7699966430664,4.33,16232.0
2025-01-29,2769.10009765625,72.62000274658203,4.33,16232.0
2025-01-30,2823.0,72.7300033569336,4.33,16232.0
2025-01-31,2812.5,72.52999877929688,4.33,16232.0
2025-02-03,2833.89990234375,73.16000366210938,4.33,16343.0
2025-02-04,2853.300048828125,72.69999694824219,4.33,16343.0
2025-02-05,2871.60009765625,71.02999877929688,4.33,16343.0
2025-02-06,2856.0,70.61000061035156,4.33,16343.0
2025-02-07,2867.300048828125,71.0,4.33,16343.0
2025-02-10,2914.300048828125,72.31999969482422,4.33,16331.0
2025-02-11,2912.5,73.31999969482422,4.33,16331.0
2025-02-12,2909.0,71.37000274658203,4.33,16331.0
2025-02-13,2925.89990234375,71.29000091552734,4.33,16331.0
2025-02-14,2883.60009765625,70.73999786376953,4.33,16331.0
2025-02-17,2883.60009765625,70.73999786376953,4.33,16309.0
2025-02-18,2931.60009765625,71.8499984741211,4.33,16309.0
2025-02-19,2919.39990234375,72.25,4.33,16309.0
2025-02-20,2940.0,72.56999969482422,4.33,16309.0
2025-02-21,2937.60009765625,70.4000015258789,4.33,16309.0
2025-02-24,2947.89990234375,70.69999694824219,4.33,16401.0
2025-02-25,2904.5,68.93000030517578,4.33,16401.0
2025-02-26,2916.800048828125,68.62000274658203,4.33,16401.0
2025-02-27,2883.199951171875,70.3499984741211,4.33,16401.0
2025-02-28,2836.800048828125,69.76000213623047,4.33,16401.0
2025-03-03,2890.199951171875,68.37000274658203,4.33,16372.0
2025-03-04,2909.60009765625,68.26000213623047,4.33,16372.0
2025-03-05,2915.300048828125,66.30999755859375,4.33,16372.0
2025-03-06,2916.60009765625,66.36000061035156,4.33,16372.0
2025-03-07,2904.699951171875,67.04000091552734,4.33,16372.0
2025-03-10,2891.0,66.02999877929688,4.33,16412.0
2025-03-11,2912.89990234375,66.25,4.33,16412.0
2025-03-12,2939.10009765625,67.68000030517578,4.33,16412.0
2025-03-13,2984.300048828125,66.55000305175781,4.33,16412.0
2025-03-14,2994.5,67.18000030517578,4.33,16412.0
2025-03-17,3000.0,67.58000183105469,4.33,16487.0
2025-03-18,3035.10009765625,66.9000015258789,4.33,16487.0
2025-03-19,3035.89990234375,67.16000366210938,4.33,16487.0
2025-03-20,3040.0,68.26000213623047,4.33,16487.0
2025-03-21,3018.199951171875,68.27999877929688,4.33,16487.0
2025-03-24,3013.10009765625,69.11000061035156,4.33,16582.0
2025-03-25,3023.699951171875,69.0,4.33,16582.0
2025-03-26,3020.89990234375,69.6500015258789,4.33,16582.0
2025-03-27,3060.199951171875,69.91999816894531,4.33,16582.0
2025-03-28,3086.5,69.36000061035156,4.33,16582.0
2025-03-31,3122.800048828125,71.4800033569336,4.33,16754.0
2025-04-01,3118.89990234375,71.19999694824219,4.33,16754.0
2025-04-02,3139.89990234375,71.70999908447266,4.33,16754.0
2025-04-03,3097.0,66.94999694824219,4.33,16754.0
2025-04-04,3012.0,61.9900016784668,4.33,16754.0
2025-04-07,2951.300048828125,60.70000076293945,4.33,16900.0
2025-04-08,2968.39990234375,59.58000183105469,4.33,16900.0
2025-04-09,3056.5,62.349998474121094,4.33,16900.0
2025-04-10,3155.199951171875,60.06999969482422,4.33,16900.0
2025-04-11,3222.199951171875,61.5,4.33,16900.0
2025-04-14,3204.800048828125,61.529998779296875,4.33,16833.0
2025-04-15,3218.699951171875,61.33000183105469,4.33,16833.0
2025-04-16,3326.60009765625,62.470001220703125,4.33,16833.0
2025-04-17,3308.699951171875,64.68000030517578,4.33,16833.0
2025-04-21,3406.199951171875,63.08000183105469,4.33,16856.0
2025-04-22,3400.800048828125,64.30999755859375,4.33,16856.0
2025-04-23,3276.300048828125,62.27000045776367,4.33,16856.0
2025-04-24,3332.0,62.790000915527344,4.33,16856.0
2025-04-25,3282.39990234375,63.02000045776367,4.33,16856.0
2025-04-28,3332.5,62.04999923706055,4.33,16658.0
2025-04-29,3318.800048828125,60.41999816894531,4.33,16658.0
2025-04-30,3305.0,58.209999084472656,4.33,16658.0
2025-05-01,3210.0,59.2400016784668,4.33,16658.0
2025-05-02,3231.89990234375,58.290000915527344,4.33,16658.0
2025-05-05,3311.300048828125,57.130001068115234,4.33,16482.0
2025-05-06,3411.39990234375,59.09000015258789,4.33,16482.0
2025-05-07,3381.39990234375,58.06999969482422,4.33,16482.0
2025-05-08,3296.60009765625,59.90999984741211,4.33,16482.0
2025-05-09,3335.39990234375,61.02000045776367,4.33,16482.0
2025-05-12,3220.0,61.95000076293945,4.33,16569.0
2025-05-13,3240.300048828125,63.66999816894531,4.33,16569.0
2025-05-14,3181.39990234375,63.150001525878906,4.33,16569.0
2025-05-15,3220.699951171875,61.619998931884766,4.33,16569.0
2025-05-16,3182.0,62.4900016784668,4.33,16569.0
2025-05-19,3228.89990234375,62.689998626708984,4.33,16361.0
2025-05-20,3280.300048828125,62.560001373291016,4.33,16361.0
2025-05-21,3309.300048828125,61.56999969482422,4.33,16361.0
2025-05-22,3292.300048828125,61.20000076293945,4.33,16361.0
2025-05-23,3363.60009765625,61.529998779296875,4.33,16361.0
2025-05-26,3363.60009765625,61.529998779296875,4.33,16296.0
2025-05-27,3299.10009765625,60.88999938964844,4.33,16296.0
2025-05-28,3293.60009765625,61.84000015258789,4.33,16296.0
2025-05-29,3317.10009765625,60.939998626708984,4.33,16296.0
2025-05-30,3288.89990234375,60.790000915527344,4.33,16296.0
2025-06-02,3370.60009765625,62.52000045776367,4.33,16295.0
2025-06-03,3350.199951171875,63.40999984741211,4.33,16295.0
2025-06-04,3373.5,62.849998474121094,4.33,16295.0
2025-06-05,3350.699951171875,63.369998931884766,4.33,16295.0
2025-06-06,3322.699951171875,64.58000183105469,4.33,16295.0
2025-06-09,3332.10009765625,65.29000091552734,4.33,16274.0
2025-06-10,3320.89990234375,64.9800033569336,4.33,16274.0
2025-06-11,3321.300048828125,68.1500015258789,4.33,16274.0
2025-06-12,3380.89990234375,68.04000091552734,4.33,16274.0
2025-06-13,3431.199951171875,72.9800033569336,4.33,16274.0
2025-06-16,3396.39990234375,71.7699966430664,4.33,16346.0
2025-06-17,3386.60009765625,74.83999633789062,4.33,16346.0
2025-06-18,3389.800048828125,75.13999938964844,4.33,16346.0
2025-06-20,3368.10009765625,74.93000030517578,4.33,16346.0
2025-06-23,3377.699951171875,68.51000213623047,4.33,16317.0
2025-06-24,3317.39990234375,64.37000274658203,4.33,16317.0
2025-06-25,3327.10009765625,64.91999816894531,4.33,16317.0
2025-06-26,3333.5,65.23999786376953,4.33,16317.0
2025-06-27,3273.699951171875,65.5199966430664,4.33,16317.0
2025-06-30,3294.39990234375,65.11000061035156,4.33,16217.0
2025-07-01,3336.699951171875,65.44999694824219,4.33,16217.0
2025-07-02,3348.0,67.44999694824219,4.33,16217.0
2025-07-03,3331.60009765625,67.0,4.33,16217.0
2025-07-04,3332.5,66.5,4.33,16217.0
2025-07-07,3332.199951171875,67.93000030517578,4.33,16248.0
2025-07-08,3307.0,68.33000183105469,4.33,16248.0
2025-07-09,3311.60009765625,68.37999725341797,4.33,16248.0
2025-07-10,3317.39990234375,66.56999969482422,4.33,16248.0
2025-07-11,3356.0,68.44999694824219,4.33,16248.0
2025-07-14,3351.5,66.9800033569336,4.33,16298.0
2025-07-15,3329.800048828125,66.5199966430664,4.33,16298.0
2025-07-16,3352.5,66.37999725341797,4.33,16298.0
2025-07-17,3340.10009765625,67.54000091552734,4.33,16298.0
2025-07-18,3353.0,67.33999633789062,4.33,16298.0
2025-07-21,3401.89990234375,67.19999694824219,4.33,16312.0
2025-07-22,3439.199951171875,66.20999908447266,4.33,16312.0
2025-07-23,3394.10009765625,65.25,4.33,16312.0
2025-07-24,3371.0,66.02999877929688,4.33,16312.0
2025-07-25,3334.0,65.16000366210938,4.33,16312.0
2025-07-28,3309.10009765625,66.70999908447266,4.33,16443.0
2025-07-29,3323.39990234375,69.20999908447266,4.33,16443.0
2025-07-30,3295.800048828125,70.0,4.33,16443.0
2025-07-31,3293.199951171875,69.26000213623047,4.33,16443.0
2025-08-01,3347.699951171875,67.33000183105469,4.33,16443.0
2025-08-04,3374.39990234375,66.29000091552734,4.33,16337.0
2025-08-05,3381.89990234375,65.16000366210938,4.33,16337.0
2025-08-06,3380.0,64.3499984741211,4.33,16337.0
2025-08-07,3400.300048828125,63.880001068115234,4.33,16337.0
2025-08-08,3439.10009765625,63.880001068115234,4.33,16337.0
2025-08-11,3353.10009765625,63.959999084472656,4.33,16208.0
2025-08-12,3348.89990234375,63.16999816894531,4.33,16208.0
2025-08-13,3358.699951171875,62.650001525878906,4.33,16208.0
2025-08-14,3335.199951171875,63.959999084472656,4.33,16208.0
2025-08-15,3336.0,62.79999923706055,4.33,16208.0
2025-08-18,3331.699951171875,63.41999816894531,4.33,16289.0
2025-08-19,3313.39990234375,62.349998474121094,4.33,16289.0
2025-08-20,3343.39990234375,63.209999084472656,4.33,16289.0
2025-08-21,3336.89990234375,63.52000045776367,4.33,16289.0
2025-08-22,3374.39990234375,63.65999984741211,4.33,16289.0
2025-08-25,3373.800048828125,64.80000305175781,4.33,16356.0
2025-08-26,3388.60009765625,63.25,4.33,16356.0
2025-08-27,3404.60009765625,64.1500015258789,4.33,16356.0
2025-08-28,3431.800048828125,64.5999984741211,4.33,16356.0
2025-08-29,3473.699951171875,64.01000213623047,4.33,16356.0
2025-09-01,3473.699951171875,64.01000213623047,4.33,16431.0
2025-09-02,3549.39990234375,65.58999633789062,4.33,16431.0
2025-09-03,3593.199951171875,63.970001220703125,4.33,16431.0
2025-09-04,3565.800048828125,63.47999954223633,4.33,16431.0
2025-09-05,3613.199951171875,61.869998931884766,4.33,16431.0
2025-09-08,3638.10009765625,62.2599983215332,4.33,16472.0
2025-09-09,3643.300048828125,62.630001068115234,4.33,16472.0
2025-09-10,3643.60009765625,63.66999816894531,4.33,16472.0
2025-09-11,3636.89990234375,62.369998931884766,4.33,16472.0
2025-09-12,3649.39990234375,62.689998626708984,4.33,16472.0
2025-09-15,3682.199951171875,63.29999923706055,4.33,16497.0
2025-09-16,3688.89990234375,64.5199966430664,4.33,16497.0
2025-09-17,3681.800048828125,64.05000305175781,4.33,16497.0
2025-09-18,3643.699951171875,63.56999969482422,4.08,16497.0
2025-09-19,3671.5,62.68000030517578,4.08,16497.0
2025-09-22,3740.699951171875,62.63999938964844,4.09,16685.0
2025-09-23,3780.60009765625,63.40999984741211,4.09,16685.0
2025-09-24,3732.10009765625,64.98999786376953,4.09,16685.0
2025-09-25,3736.89990234375,64.9800033569336,4.09,16685.0
2025-09-26,3775.300048828125,65.72000122070312,4.09,16685.0
2025-09-29,3820.89990234375,63.45000076293945,4.09,16632.0
2025-09-30,3840.800048828125,62.369998931884766,4.09,16632.0
2025-10-01,3867.5,61.779998779296875,4.09,16632.0
2025-10-02,3839.699951171875,60.47999954223633,4.09,16632.0
2025-10-03,3880.800048828125,60.880001068115234,4.09,16632.0
2025-10-06,3948.5,61.689998626708984,4.09,16586.0
2025-10-07,3976.60009765625,61.72999954223633,4.09,16586.0
2025-10-08,4043.300048828125,62.54999923706055,4.1,16586.0
2025-10-09,3946.300048828125,61.5099983215332,4.1,16586.0
2025-10-10,3975.89990234375,58.900001525878906,4.1,16586.0
2025-10-13,4108.60009765625,59.4900016784668,4.1,16600.0
2025-10-14,4138.7001953125,58.70000076293945,4.1,16600.0
2025-10-15,4176.89990234375,58.27000045776367,4.1,16600.0
2025-10-16,4280.2001953125,57.459999084472656,4.11,16600.0
2025-10-17,4189.89990234375,57.540000915527344,4.11,16600.0
2025-10-20,4336.39990234375,57.52000045776367,4.11,16603.0
2025-10-21,4087.699951171875,57.81999969482422,4.11,16603.0
2025-10-22,4044.39990234375,58.5,4.11,16603.0
2025-10-23,4125.5,61.790000915527344,4.11,16603.0
2025-10-24,4118.39990234375,61.5,4.11,16603.0
2025-10-27,4001.89990234375,61.310001373291016,4.12,16625.0
2025-10-28,3966.199951171875,60.150001525878906,4.12,16625.0
2025-10-29,3983.699951171875,60.47999954223633,4.12,16625.0
2025-10-30,4001.300048828125,60.56999969482422,3.87,16625.0
2025-10-31,3982.199951171875,60.97999954223633,3.86,16625.0
2025-11-03,4000.300048828125,61.04999923706055,3.87,16703.0
2025-11-04,3947.699951171875,60.560001373291016,3.87,16703.0
2025-11-05,3980.300048828125,59.599998474121094,3.87,16703.0
2025-11-06,3979.89990234375,59.43000030517578,3.87,16703.0
2025-11-07,3999.39990234375,59.75,3.87,16703.0
2025-11-10,4111.7998046875,60.130001068115234,3.87,16718.0
2025-11-11,4106.7998046875,61.040000915527344,3.87,16718.0
2025-11-12,4204.39990234375,58.4900016784668,3.87,16718.0
2025-11-13,4186.89990234375,58.689998626708984,3.88,16718.0
2025-11-14,4087.60009765625,60.09000015258789,3.88,16718.0
2025-11-17,4068.300048828125,59.90999984741211,3.88,16735.0
2025-11-18,4061.300048828125,60.7400016784668,3.88,16735.0
2025-11-19,4077.699951171875,59.439998626708984,3.88,16735.0
2025-11-20,4056.5,59.13999938964844,3.88,16735.0
2025-11-21,4076.699951171875,58.060001373291016,3.88,16735.0
2025-11-24,4091.89990234375,58.84000015258789,3.88,16638.0
2025-11-25,4139.2001953125,57.95000076293945,3.88,16638.0
2025-11-26,4165.2001953125,58.650001525878906,3.88,16638.0
2025-11-28,4218.2998046875,58.54999923706055,3.89,16638.0
2025-12-01,4239.2998046875,59.31999969482422,3.89,16633.0
2025-12-02,4186.60009765625,58.63999938964844,3.89,16633.0
2025-12-03,4199.2998046875,58.95000076293945,3.89,16633.0
2025-12-04,4211.7998046875,59.66999816894531,3.89,16633.0
2025-12-05,4212.89990234375,60.08000183105469,3.89,16633.0
2025-12-08,4187.2001953125,58.880001068115234,3.89,16676.0
2025-12-09,4206.7001953125,58.25,3.89,16676.0
2025-12-10,4196.39990234375,58.459999084472656,3.89,16676.0
2025-12-11,4285.5,57.599998474121094,3.64,16676.0
2025-12-12,4300.10009765625,57.439998626708984,3.64,16676.0
2025-12-15,4306.7001953125,56.81999969482422,3.64,16699.0
2025-12-16,4304.5,55.27000045776367,3.64,16699.0
2025-12-17,4347.5,55.939998626708984,3.64,16699.0
2025-12-18,4339.5,56.150001525878906,3.64,16699.0
2025-12-19,4361.39990234375,56.65999984741211,3.64,16699.0
2025-12-22,4444.60009765625,58.0099983215332,3.64,16770.0
2025-12-23,4482.7998046875,58.380001068115234,3.64,16770.0
2025-12-24,4480.60009765625,58.349998474121094,3.64,16770.0
2025-12-26,4529.10009765625,56.7400016784668,3.64,16770.0
2025-12-29,4325.10009765625,58.08000183105469,3.64,16750.0
2025-12-30,4370.10009765625,57.95000076293945,3.64,16750.0
2025-12-31,4325.60009765625,57.41999816894531,3.64,16750.0
2025-12-31,GC=F,CL=F,3.64,16750.0
